county_code,students_susp_in_sch,students_susp_out_sch_single,students_susp_out_sch_multiple,expulsions_no_ed_serv,expulsions_with_ed_serv,expulsions_zero_tolerance,students_corporal_punish,students_arrested,students_referred_law_enforce,exp_current_supp_serve_total,exp_current_other,exp_current_food_serv,enrollment_fall_responsible,enrollment_fall_school,salaries_total,rev_fed_total,salaries_food_service,benefits_supp_sch_admin,exp_current_sch_admin,rev_fed_child_nutrition_act,salaries_supp_bco,rev_total,exp_current_elsec_total,salaries_teachers_regular_prog,rev_state_total,exp_total,salaries_supp_sch_admin,exp_current_bco,rev_state_gen_formula_assist,salaries_supp_operation_plant,exp_current_operation_plant,salaries_instruction,rev_fed_state_title_i,exp_current_instruction_total,rev_fed_state_idea,benefits_employee_total,benefits_supp_bco,debt_longterm_outstand_beg_fy,debt_longterm_outstand_end_fy,rev_local_total,benefits_supp_operation_plant,rev_fed_nonspec,payments_private_schools,salaries_teachers_vocational,payments_charter_schools,rev_state_bilingual_ed,rev_state_gifted_talented,exp_utilities_energy,rev_state_vocational_ed,rev_local_dist_activ_receipts,assets_sinking_fund,incar_rate
01123,4706.0,1980.0,872.0,0.0,162.0,0.0,1650.0,114.0,162.0,17675000,3780000,3780000,5996,5996,29895000,7314000.0,562000,899000.0,3500000,2756000,456000.0,62179000.0,53428000,14304000,31946000.0,56436000,2419000,1101000.0,26192000.0,1026000,4004000,20308000,2319000,31973000,1382000,11817000,169000.0,19703000,18084000,22919000,508000,0,0.0,1184000,0.0,9000,0,0,0,2254000,2393000,0.011428676959444486
01125,15412.0,13046.0,8274.0,132.0,376.0,0.0,48.0,216.0,378.0,100871000,21130000,21130000,28770,28770,145508000,31683000.0,6679000,4161000.0,17210000,13755000,2223000.0,306520000.0,266180000,65971000,153124000.0,298495000,11184000,4248000.0,127298000.0,5262000,26366000,91260000,9332000,144179000,5872000,60356000,786000.0,154055000,146467000,121713000,2712000,0,70000.0,3447000,0.0,66000,0,0,0,5362000,4288000,0.00198719326351985
01127,2488.0,1072.0,324.0,60.0,374.0,0.0,2870.0,72.0,84.0,34336000,6060000,6060000,10573,10573,56314000,12634000.0,2208000,1676000.0,6751000,3608000,805000.0,105070000.0,97551000,24620000,59707000.0,106445000,4707000,1320000.0,49856000.0,2361000,9682000,36978000,3133000,57155000,2445000,22582000,324000.0,34434000,48172000,32729000,1191000,0,0.0,2051000,0.0,10000,0,0,0,3096000,365000,0.0067183096422466235
01129,764.0,858.0,324.0,0.0,0.0,0.0,740.0,0.0,0.0,8544000,1907000,1907000,2936,2936,14610000,3865000.0,634000,330000.0,1339000,1147000,208000.0,28275000.0,26116000,7201000,16255000.0,28507000,846000,412000.0,12691000.0,357000,2081000,9648000,968000,15665000,648000,6029000,71000.0,1567000,1451000,8155000,211000,0,0.0,648000,0.0,1000,0,0,0,996000,1144000,0.012143451390539576
01131,132.0,558.0,644.0,0.0,0.0,0.0,12.0,0.0,0.0,7230000,1768000,1768000,1795,1795,10209000,3718000.0,562000,265000.0,977000,1265000,221000.0,19633000.0,18264000,4096000,11702000.0,19943000,675000,393000.0,8558000.0,354000,1438000,6174000,1603000,9266000,489000,4403000,80000.0,32009000,47693000,4213000,229000,0,0.0,490000,0.0,0,0,0,0,272000,646000,0.0
01133,758.0,236.0,152.0,0.0,56.0,0.0,1556.0,0.0,60.0,14659000,3273000,3273000,4160,2449,22589000,4571000.0,1155000,727000.0,2739000,1756000,322000.0,42795000.0,39328000,9789000,25497000.0,41177000,1900000,706000.0,20888000.0,672000,3176000,14038000,1420000,21396000,1010000,9301000,129000.0,18398000,15985000,12727000,377000,0,0.0,1088000,0.0,5000,0,0,0,1784000,693000,0.017648460027581594
02013,12.0,78.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4320000,262000,104000,240,240,3504000,2396000.0,43000,178000.0,518000,0,143000.0,9290000.0,8806000,0,5749000.0,9399000,302000,381000.0,4456000.0,214000,1130000,2297000,98000,4224000,50000,2007000,112000.0,10729000,9956000,1145000,90000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4402000,646000,422000,460,460,5202000,1391000.0,137000,220000.0,585000,66000,150000.0,13450000.0,11737000,0,7218000.0,12886000,341000,511000.0,5493000.0,287000,1342000,3407000,65000,6689000,110000,3334000,102000.0,1569000,2286000,4841000,213000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02020,18884.0,12290.0,6578.0,0.0,72.0,0.0,0.0,0.0,0.0,266315000,21340000,21290000,48722,48722,369977000,80118000.0,6096000,15845000.0,41494000,18567000,11892000.0,766629000.0,704029000,0,468192000.0,808591000,24891000,25923000.0,334522000.0,21160000,73799000,244801000,14928000,416374000,12399000,232707000,8522000.0,577500000,581075000,218319000,20576000,0,0.0,0,0.0,0,0,0,0,7968000,0,0.0
02050,1994.0,2670.0,2842.0,0.0,20.0,0.0,0.0,0.0,344.0,84904000,8439000,6294000,5164,5164,59836000,28497000.0,1751000,3345000.0,9879000,4661000,1786000.0,172981000.0,160902000,0,122443000.0,201876000,5864000,3877000.0,71829000.0,6053000,20655000,37893000,3652000,67559000,1445000,33981000,1110000.0,0,0,22041000,3741000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02060,126.0,84.0,24.0,0.0,0.0,0.0,0.0,0.0,12.0,10451000,809000,809000,473,473,7799000,2446000.0,252000,295000.0,931000,256000,386000.0,23766000.0,19907000,0,14230000.0,24604000,566000,844000.0,10975000.0,1016000,3467000,4367000,347000,8647000,152000,4769000,258000.0,28371000,26503000,7090000,467000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02068,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4625000,2000,2000,872,872,3593000,243000.0,0,213000.0,510000,0,163000.0,10246000.0,9670000,0,7634000.0,9707000,282000,400000.0,6789000.0,422000,1366000,2108000,21000,5043000,159000,2502000,132000.0,0,0,2369000,294000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02070,686.0,484.0,322.0,0.0,0.0,0.0,0.0,20.0,56.0,16665000,1715000,1294000,1046,1046,13289000,12491000.0,368000,497000.0,1631000,848000,543000.0,38296000.0,31761000,0,23189000.0,36858000,1031000,1561000.0,15742000.0,937000,4481000,8160000,1018000,13381000,373000,6197000,229000.0,10709000,9883000,2616000,422000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02090,5436.0,3094.0,1452.0,96.0,132.0,0.0,0.0,0.0,682.0,105117000,6192000,5851000,15492,15492,124013000,36571000.0,2064000,5180000.0,14351000,3408000,5536000.0,273103000.0,249796000,0,175833000.0,258473000,8322000,12572000.0,134559000.0,9306000,25694000,78008000,4307000,138487000,3973000,74538000,3606000.0,85261000,75776000,60699000,5950000,0,0.0,0,0.0,0,0,0,0,2414000,0,0.0
02100,48.0,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2208000,276000,276000,281,281,2835000,437000.0,94000,165000.0,453000,146000,120000.0,6698000.0,5996000,0,4377000.0,6644000,252000,290000.0,2922000.0,133000,555000,1947000,130000,3512000,83000,1670000,78000.0,13012000,13394000,1884000,97000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02105,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4388000,372000,325000,302,302,4145000,1760000.0,112000,225000.0,655000,98000,263000.0,9816000.0,9609000,0,7258000.0,9996000,383000,641000.0,6529000.0,227000,1071000,2706000,182000,4849000,115000,2352000,168000.0,172000,104000,798000,142000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02110,518.0,886.0,364.0,0.0,0.0,0.0,0.0,12.0,430.0,31008000,1844000,1844000,4851,4851,43049000,4622000.0,154000,2222000.0,5694000,1025000,1657000.0,93302000.0,79725000,0,60304000.0,84571000,3408000,3688000.0,38414000.0,2712000,6943000,28417000,740000,46873000,1212000,24918000,1003000.0,78347000,68370000,28376000,1863000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02122,4194.0,2962.0,2138.0,0.0,0.0,0.0,0.0,0.0,478.0,62415000,4217000,4217000,8992,8992,74683000,9426000.0,1536000,4090000.0,11737000,2299000,2780000.0,161721000.0,158299000,0,102241000.0,163029000,6689000,6332000.0,80574000.0,3335000,21399000,52301000,2982000,91667000,2354000,48616000,1734000.0,50086000,47192000,50054000,3083000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02130,264.0,576.0,336.0,0.0,0.0,0.0,0.0,0.0,108.0,14691000,967000,967000,2340,2340,20575000,2348000.0,248000,799000.0,2549000,678000,423000.0,42426000.0,39092000,0,30715000.0,40414000,1556000,891000.0,23000000.0,1469000,4218000,14104000,545000,23434000,541000,10653000,235000.0,22717000,21551000,9363000,792000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02150,576.0,254.0,72.0,0.0,0.0,0.0,0.0,0.0,80.0,25085000,1382000,1382000,2434,2434,23520000,5515000.0,291000,1085000.0,3007000,827000,1255000.0,53750000.0,53349000,0,37013000.0,57229000,1809000,2688000.0,27406000.0,1882000,6821000,14891000,812000,26882000,627000,13608000,759000.0,96249000,100546000,11222000,1399000,0,0.0,0,0.0,0,0,0,0,2000,0,0.0
02158,468.0,290.0,2930.0,0.0,0.0,0.0,0.0,0.0,168.0,31618000,6232000,4115000,2576,2576,28784000,29213000.0,1229000,1674000.0,4317000,2528000,801000.0,79885000.0,71997000,0,48741000.0,83071000,2574000,2698000.0,37708000.0,2456000,11088000,17369000,2511000,34147000,643000,20066000,577000.0,0,0,1931000,1777000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02170,3590.0,3844.0,1340.0,0.0,0.0,0.0,0.0,0.0,36.0,119298000,6795000,6795000,18742,18742,138729000,18467000.0,2631000,7049000.0,20611000,4581000,5155000.0,303215000.0,276683000,0,222607000.0,358757000,12379000,14327000.0,164091000.0,7379000,25939000,88733000,4242000,150590000,4541000,78139000,4378000.0,305070000,285285000,62141000,4604000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02180,756.0,1208.0,776.0,0.0,0.0,0.0,0.0,0.0,12.0,32431000,3796000,3770000,2610,2610,34838000,11783000.0,1186000,897000.0,2604000,2069000,1137000.0,64265000.0,78985000,0,46188000.0,83760000,1702000,2249000.0,38454000.0,3802000,13704000,24473000,1902000,42758000,777000,16417000,559000.0,1630000,2074000,6294000,1575000,0,0.0,0,0.0,0,0,0,0,26000,0,0.0
02185,710.0,1186.0,568.0,0.0,0.0,0.0,0.0,0.0,260.0,39990000,6358000,3282000,2047,2047,33147000,10285000.0,1229000,1668000.0,4582000,814000,1840000.0,74050000.0,75699000,0,22844000.0,77190000,2590000,3999000.0,16393000.0,4977000,14269000,15855000,404000,29351000,440000,20845000,1191000.0,0,677000,40921000,3147000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02188,656.0,1210.0,592.0,0.0,0.0,0.0,0.0,0.0,114.0,33997000,4400000,3411000,2173,2173,25202000,16249000.0,95000,1593000.0,4601000,1761000,1186000.0,74025000.0,67482000,0,47196000.0,75554000,2803000,2592000.0,37867000.0,1649000,12644000,15749000,1673000,29085000,557000,15544000,667000.0,29452000,32196000,10580000,988000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02195,66.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3622000,307000,307000,459,459,4625000,587000.0,105000,164000.0,494000,230000,110000.0,10479000.0,9153000,0,7899000.0,10277000,288000,228000.0,6177000.0,280000,1171000,3070000,124000,5224000,134000,2446000,47000.0,10288000,9799000,1993000,201000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02198,732.0,288.0,108.0,0.0,12.0,12.0,0.0,0.0,12.0,16084000,1596000,1405000,1356,1356,15203000,12469000.0,431000,914000.0,2545000,839000,462000.0,36758000.0,35315000,0,22110000.0,36696000,1509000,1490000.0,19282000.0,1130000,3911000,9520000,660000,17635000,447000,8593000,323000.0,0,0,2179000,549000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02220,68.0,128.0,44.0,0.0,0.0,0.0,0.0,0.0,84.0,12643000,885000,885000,1760,1760,16206000,6278000.0,32000,511000.0,1586000,287000,352000.0,41049000.0,35359000,0,26659000.0,39072000,1049000,682000.0,21805000.0,700000,2842000,10599000,482000,21831000,362000,8421000,181000.0,22857000,25942000,8112000,422000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034000,128000,128000,108,108,1330000,41000.0,33000,70000.0,197000,0,70000.0,3088000.0,2820000,0,1154000.0,2911000,111000,177000.0,993000.0,70000,279000,881000,0,1658000,19000,795000,62000.0,0,0,1893000,41000,0,0.0,0,0.0,0,0,0,0,2000,0,0.0
02240,300.0,250.0,192.0,0.0,0.0,0.0,0.0,0.0,60.0,11482000,1029000,1016000,1155,1155,11147000,3744000.0,354000,486000.0,1311000,408000,313000.0,24927000.0,25305000,0,20859000.0,25498000,771000,739000.0,17362000.0,1017000,3410000,7403000,702000,12794000,383000,6410000,186000.0,0,0,324000,606000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02261,390.0,294.0,170.0,0.0,12.0,0.0,0.0,0.0,24.0,11868000,1301000,1301000,1436,1436,13835000,2115000.0,379000,627000.0,1665000,497000,497000.0,36088000.0,30142000,0,20787000.0,33611000,985000,1154000.0,14892000.0,1176000,3744000,8940000,377000,16973000,392000,9008000,301000.0,51927000,59074000,13186000,800000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02275,180.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,12.0,2677000,46000,46000,274,274,2939000,1426000.0,10000,160000.0,460000,0,156000.0,6399000.0,5744000,0,4253000.0,5860000,273000,362000.0,3475000.0,233000,684000,1842000,189000,3021000,88000,1529000,106000.0,32000,844000,720000,180000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02282,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028000,0,0,85,85,886000,307000.0,0,72000.0,184000,0,2000.0,2347000.0,2373000,0,1399000.0,2381000,103000,124000.0,1213000.0,98000,314000,639000,60000,1345000,41000,646000,1000.0,0,0,641000,77000,0,0.0,0,0.0,0,0,0,0,0,0,0.0
02290,200.0,258.0,134.0,0.0,0.0,0.0,0.0,0.0,12.0,29511000,2718000,2574000,6027,6027,20684000,6095000.0,884000,980000.0,2923000,508000,1241000.0,62642000.0,59934000,0,54583000.0,64099000,1679000,2753000.0,46523000.0,1623000,9012000,10702000,651000,27705000,1048000,11773000,794000.0,0,0,1964000,998000,0,0.0,0,0.0,0,0,0,0,144000,0,0.0
04001,3256.0,2354.0,1878.0,12.0,12.0,12.0,0.0,108.0,548.0,64589000,6463000,6463000,10904,10793,73067000,78227000.0,873000,1263000.0,5815000,5350000,3617000.0,158170000.0,133463000,30139000,52579000.0,149435000,4090000,8369000.0,51509000.0,6689000,21430000,41539000,10942000,62411000,2376000,24622000,1578000.0,26245000,22005000,27364000,2441000,1778000,194000.0,1644000,0.0,28000,0,6241000,118000,266000,6778000,0.0023402607642702264
04003,5068.0,4960.0,2376.0,228.0,32.0,60.0,0.0,164.0,1164.0,61939000,9652000,9651000,19221,19223,89289000,30977000.0,2611000,1767000.0,8077000,6132000,4135000.0,188318000.0,155620000,36076000,90852000.0,159935000,5921000,7860000.0,89407000.0,5780000,17968000,55736000,5452000,84029000,3630000,28768000,1359000.0,24290000,22413000,66489000,2337000,2632000,0.0,2406000,0.0,198000,0,4964000,172000,764000,2188000,0.0032150479834310917
04005,2934.0,3150.0,1144.0,24.0,110.0,0.0,0.0,152.0,858.0,76506000,6133000,6133000,18468,18464,99362000,44325000.0,568000,1552000.0,7448000,4681000,3686000.0,211644000.0,172404000,41656000,60249000.0,184004000,5415000,7080000.0,58566000.0,5428000,23577000,61506000,5460000,89765000,3474000,31442000,1162000.0,93365000,82405000,107070000,1992000,2986000,0.0,2156000,0.0,204000,0,6274000,185000,2509000,929000,0.002048711013925653
04007,7448.0,3988.0,2122.0,12.0,0.0,0.0,0.0,120.0,726.0,32055000,4123000,4123000,7654,7671,39490000,16861000.0,486000,792000.0,3641000,2861000,2021000.0,77056000.0,72010000,16901000,29702000.0,75488000,2602000,3854000.0,29073000.0,2364000,10011000,24157000,3496000,35832000,1640000,13513000,732000.0,30345000,29045000,30493000,983000,2635000,0.0,665000,0.0,0,0,2803000,81000,459000,1000,0.011773195487303323
04009,1864.0,1098.0,796.0,0.0,0.0,0.0,0.0,60.0,174.0,19989000,2785000,2775000,6696,6696,30999000,10264000.0,490000,666000.0,2966000,2080000,1608000.0,61435000.0,56647000,14734000,35931000.0,59165000,2237000,2778000.0,34922000.0,1470000,5844000,20681000,1794000,33873000,1049000,9659000,498000.0,8775000,6455000,15240000,517000,494000,0.0,693000,0.0,0,0,1406000,77000,186000,1648000,0.01814749293692076
04011,564.0,126.0,390.0,0.0,0.0,0.0,0.0,0.0,24.0,5834000,549000,549000,1800,1809,9561000,858000.0,240000,155000.0,864000,337000,534000.0,17159000.0,15544000,4596000,1039000.0,15720000,699000,1137000.0,919000.0,680000,1958000,6317000,116000,9161000,89000,2768000,186000.0,540000,275000,15262000,175000,270000,0.0,170000,0.0,0,0,411000,30000,93000,1000,0.045422454308093996
04012,1976.0,1036.0,914.0,48.0,24.0,0.0,0.0,36.0,394.0,10633000,1440000,1440000,2313,2320,13495000,10017000.0,496000,183000.0,901000,1190000,655000.0,26143000.0,23535000,5838000,7312000.0,24086000,691000,1183000.0,6920000.0,998000,3737000,8081000,1139000,11462000,365000,4369000,221000.0,183000,0,8814000,401000,176000,0.0,228000,0.0,47000,0,827000,25000,33000,42000,0.033645950300248986
04013,251964.0,161200.0,89914.0,1632.0,694.0,294.0,0.0,2090.0,13526.0,2136598000,298552000,297518000,727454,723387,3159691000,690608000.0,79247000,60144000.0,309863000,229967000,94061000.0,6493725000.0,5379414000,1327459000,3065037000.0,6197936000,217268000,217674000.0,2993175000.0,166535000,642436000,2041357000,163766000,2944264000,89449000,958270000,31141000.0,3598266000,3689072000,2738080000,59392000,30265000,44100000.0,43126000,0.0,2111000,0,170163000,5676000,78935000,356282000,9.264801443048931e-05
04015,11752.0,6802.0,4886.0,204.0,60.0,36.0,0.0,60.0,484.0,72116000,9233000,9228000,23706,23706,95214000,29143000.0,2135000,2230000.0,10891000,7449000,3303000.0,209312000.0,172352000,41982000,82688000.0,187351000,7393000,8279000.0,77595000.0,4501000,21176000,61406000,8635000,91003000,3998000,32983000,1091000.0,63237000,57599000,97481000,1779000,1070000,0.0,1685000,0.0,0,0,5725000,173000,1487000,10527000,0.0025241252607971234
04017,8320.0,6544.0,4216.0,52.0,192.0,12.0,48.0,332.0,1714.0,80177000,8285000,8285000,13574,13687,95168000,69409000.0,1295000,1710000.0,7608000,7095000,3906000.0,209142000.0,175147000,41121000,87860000.0,184292000,5328000,7615000.0,85603000.0,7062000,25599000,57087000,10451000,86685000,3277000,33926000,1346000.0,52216000,47552000,51873000,2748000,1664000,69000.0,2673000,0.0,89000,0,6574000,269000,898000,2815000,0.004029046876160761
04019,30552.0,34122.0,17340.0,296.0,96.0,60.0,0.0,5930.0,8386.0,483509000,58487000,58339000,140844,140252,646782000,169715000.0,12579000,12067000.0,62497000,43358000,25166000.0,1276912000.0,1108892000,250141000,587090000.0,1254354000,45590000,54809000.0,571483000.0,40811000,140655000,384240000,52172000,566896000,21652000,188162000,10059000.0,593470000,599115000,520107000,13014000,5960000,208000.0,6964000,0.0,154000,0,39152000,1091000,10936000,15124000,0.00035439921484505373
04021,12708.0,18008.0,9918.0,48.0,24.0,12.0,0.0,282.0,672.0,179003000,21391000,20189000,53835,53495,225516000,60840000.0,5885000,4301000.0,21621000,14883000,8508000.0,465573000.0,399255000,85728000,263681000.0,418022000,15624000,22172000.0,258859000.0,13662000,58586000,140750000,18693000,198861000,7424000,65884000,2674000.0,198123000,183420000,141052000,4790000,474000,2071000.0,2814000,0.0,187000,0,14519000,365000,3831000,5346000,0.0012352705055494947
04023,3088.0,1938.0,772.0,0.0,0.0,0.0,0.0,68.0,116.0,31801000,4717000,4717000,9961,9980,43204000,14326000.0,395000,828000.0,3794000,4547000,1710000.0,80442000.0,75803000,20686000,45167000.0,76917000,2787000,3438000.0,43950000.0,2543000,9711000,27506000,3653000,39285000,1545000,12506000,707000.0,5160000,4660000,20949000,899000,2060000,0.0,763000,0.0,0,0,2397000,105000,326000,561000,0.006190936011329986
04025,9282.0,4920.0,2386.0,72.0,0.0,36.0,0.0,468.0,774.0,77245000,9303000,9302000,23823,23705,101422000,23969000.0,2153000,2071000.0,9298000,6535000,3941000.0,207321000.0,192184000,43492000,87843000.0,210250000,6199000,9624000.0,84479000.0,3795000,20835000,65618000,4660000,105636000,3980000,37818000,1359000.0,71401000,79599000,95509000,1686000,3218000,161000.0,1826000,0.0,630000,0,5320000,181000,2260000,2083000,0.0025026602368176777
04027,7610.0,7680.0,1234.0,48.0,270.0,48.0,0.0,314.0,1060.0,113638000,21948000,21948000,36915,36808,142833000,52471000.0,6404000,3175000.0,14379000,18743000,5532000.0,293823000.0,263884000,57751000,166507000.0,282048000,10061000,15154000.0,162742000.0,9835000,30627000,85734000,17009000,128298000,5181000,48791000,2249000.0,61106000,99823000,74845000,3754000,3247000,0.0,2445000,0.0,386000,0,8482000,315000,1134000,11734000,0.002571986216026789
05001,3666.0,1244.0,994.0,96.0,0.0,0.0,300.0,0.0,62.0,10467000,1768000,1768000,2982,2982,15961000,3636000.0,572000,389000.0,1830000,1317000,370000.0,33352000.0,27941000,6935000,15487000.0,42461000,1378000,775000.0,10845000.0,604000,2845000,10138000,960000,15706000,730000,4581000,108000.0,35992000,34953000,14229000,192000,0,0.0,518000,0.0,25000,3000,735000,286000,513000,0,0.04436234652114598
05003,2486.0,854.0,378.0,36.0,60.0,0.0,854.0,0.0,42.0,13023000,2407000,2407000,3851,3851,19597000,4660000.0,868000,411000.0,1973000,1608000,395000.0,39536000.0,35118000,8242000,20439000.0,37164000,1434000,888000.0,15792000.0,810000,3442000,12766000,1200000,19688000,1153000,5699000,115000.0,24129000,23682000,14437000,246000,0,258000.0,773000,0.0,72000,4000,723000,128000,888000,0,0.04173625107975814
05005,2556.0,938.0,850.0,0.0,0.0,0.0,198.0,0.0,0.0,17648000,2451000,2451000,5073,5073,26510000,5354000.0,861000,508000.0,2392000,1766000,524000.0,51349000.0,48013000,11182000,21833000.0,50761000,1706000,955000.0,16715000.0,1402000,5961000,17681000,1412000,27914000,1526000,8191000,227000.0,46272000,44796000,24162000,453000,0,0.0,1364000,0.0,9000,5000,1133000,40000,1001000,0,0.01152323998444185
05007,18954.0,6266.0,3108.0,262.0,122.0,0.0,332.0,738.0,1152.0,140485000,19597000,19597000,43003,43003,239010000,32513000.0,4762000,4371000.0,22259000,12801000,4060000.0,474421000.0,396148000,112362000,224405000.0,479350000,16034000,15890000.0,169369000.0,6858000,34963000,162826000,7104000,236066000,8103000,66453000,1137000.0,511881000,533743000,217503000,2135000,0,77000.0,5026000,0.0,2300000,132000,7683000,502000,14138000,185000,0.001250193703734608
